1.35E+12,paycode,itemNo,stimNo,verb,sentence,trialVersion,prepSentence,exposePicture,actionPicture,word1,word2,mistakeFlag,responseTime,word1_CODED,word2_CODED
1.35E+12,g21000ae7bi75,10,6,WASH,Jenn washes the bowl.,3_4,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/WASH_3_4.jpg,http://REDACTED.edu/REDACTED/MDPictures/WASH.jpg,trio,utensils,none,6.645,OTHER,OTHER
1.35E+12,g23dd0089g68,4,1,DRINK,George drinks the juice.,5_2,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/DRINK_5_2.jpg,http://REDACTED.edu/REDACTED/MDPictures/DRINK.jpg,George,juice,none,9.935,AGENT,OBJECT
1.35E+12,g23dd0089g68,7,10,DROP,Maria drops the newspaper.,1_6,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/DROP_1_6.jpg,http://REDACTED.edu/REDACTED/MDPictures/DROP.jpg,maria,newspaper,none,13.825,AGENT,OBJECT
1.35E+12,g23dd0089g68,9,2,EAT,Alexa eats the orange.,5_2,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/EAT_5_2.jpg,http://REDACTED.edu/REDACTED/MDPictures/EAT.jpg,Alexa,orange,none,7.545,AGENT,OBJECT
1.35E+12,g23dd0089g68,11,3,FEED,John feeds the dog.,6_1,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/FEED_6_1.jpg,http://REDACTED.edu/REDACTED/MDPictures/FEED.jpg,John,dog,none,9.427,AGENT,OBJECT
1.35E+12,g23dd0089g68,3,12,HOLD,Amy holds the spoon.,3_4,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/HOLD_3_4.jpg,http://REDACTED.edu/REDACTED/MDPictures/HOLD.jpg,Amy,spoon,none,9.451,AGENT,OBJECT
1.35E+12,g23dd0089g68,0,11,KICK,Emily kicks the tire.,4_3,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/KICK_4_3.jpg,http://REDACTED.edu/REDACTED/MDPictures/KICK.jpg,Emily,tire,none,24.352,AGENT,OBJECT
1.35E+12,g23dd0089g68,8,7,POUR,Ron pours the milk.,2_5,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/POUR_2_5.jpg,http://REDACTED.edu/REDACTED/MDPictures/POUR.jpg,Ron,milk,none,9.779,AGENT,OBJECT
1.35E+12,g23dd0089g68,10,4,READ,Sam reads the book.,2_5,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/READ_2_5.jpg,http://REDACTED.edu/REDACTED/MDPictures/READ.jpg,Sam,book,none,6.624,AGENT,OBJECT
1.35E+12,g23dd0089g68,2,5,ROLL,Zack rolls the ball.,3_4,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/ROLL_3_4.jpg,http://REDACTED.edu/REDACTED/MDPictures/ROLL.jpg,zack,ball,none,7.842,AGENT,OBJECT
1.35E+12,g23dd0089g68,5,8,THROW,Sue throws the bananas.,4_3,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/THROW_4_3.jpg,http://REDACTED.edu/REDACTED/MDPictures/THROW.jpg,Sue,bananas,none,10.762,AGENT,OBJECT
1.35E+12,g23dd0089g68,1,9,TOUCH,Mike touches the kitten.,6_1,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/TOUCH_6_1.jpg,http://REDACTED.edu/REDACTED/MDPictures/TOUCH.jpg,mike,kitten,none,6.952,AGENT,OBJECT
1.35E+12,g23dd0089g68,6,6,WASH,Jenn washes the bowl.,1_6,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/WASH_1_6.jpg,http://REDACTED.edu/REDACTED/MDPictures/WASH.jpg,Jenn,bowl,none,7.889,AGENT,OBJECT
1.35E+12,g26125a159f130,11,1,DRINK,George drinks the juice.,3_4,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/DRINK_3_4.jpg,http://REDACTED.edu/REDACTED/MDPictures/DRINK.jpg,They,drink,none,15.781,OTHER,VERB
1.35E+12,g26125a159f130,0,10,DROP,Maria drops the newspaper.,2_5,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/DROP_2_5.jpg,http://REDACTED.edu/REDACTED/MDPictures/DROP.jpg,Maria,reads.,bad input,43.732,AGENT,OTHER
1.35E+12,g26125a159f130,5,2,EAT,Alexa eats the orange.,4_3,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/EAT_4_3.jpg,http://REDACTED.edu/REDACTED/MDPictures/EAT.jpg,George,eats,none,11.717,OTHER,VERB
1.35E+12,g26125a159f130,4,3,FEED,John feeds the dog.,5_2,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/FEED_5_2.jpg,http://REDACTED.edu/REDACTED/MDPictures/FEED.jpg,John,sits,none,15.342,AGENT,OTHER
1.35E+12,g26125a159f130,8,12,HOLD,Amy holds the spoon.,4_3,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/HOLD_4_3.jpg,http://REDACTED.edu/REDACTED/MDPictures/HOLD.jpg,Amy,spoons,none,23.78,AGENT,OBJECT
1.35E+12,g26125a159f130,6,11,KICK,Emily kicks the tire.,3_4,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/KICK_3_4.jpg,http://REDACTED.edu/REDACTED/MDPictures/KICK.jpg,Emily,kicks,none,13.422,AGENT,VERB
1.35E+12,g26125a159f130,2,7,POUR,Ron pours the milk.,5_2,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/POUR_5_2.jpg,http://REDACTED.edu/REDACTED/MDPictures/POUR.jpg,Ron,thinks.,none,8.515,AGENT,OTHER
1.35E+12,g26125a159f130,10,4,READ,Sam reads the book.,6_1,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/READ_6_1.jpg,http://REDACTED.edu/REDACTED/MDPictures/READ.jpg,Sue,reads,none,17.161,OTHER,VERB
1.35E+12,g26125a159f130,1,5,ROLL,Zack rolls the ball.,1_6,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/ROLL_1_6.jpg,http://REDACTED.edu/REDACTED/MDPictures/ROLL.jpg,Zack,rolls.,none,14.44,AGENT,VERB
1.35E+12,g26125a159f130,9,8,THROW,Sue throws the bananas.,6_1,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/THROW_6_1.jpg,http://REDACTED.edu/REDACTED/MDPictures/THROW.jpg,Sue,throws,none,7.842,AGENT,VERB
1.35E+12,g26125a159f130,7,9,TOUCH,Mike touches the kitten.,1_6,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/TOUCH_1_6.jpg,http://REDACTED.edu/REDACTED/MDPictures/TOUCH.jpg,Mike,pets,none,27.43,AGENT,VERB
1.35E+12,g26125a159f130,3,6,WASH,Jenn washes the bowl.,2_5,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/WASH_2_5.jpg,http://REDACTED.edu/REDACTED/MDPictures/WASH.jpg,Jenn,cleans,none,7.289,AGENT,VERB
1.35E+12,g2b92625ch132,11,1,DRINK,George drinks the juice.,5_2,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/DRINK_5_2.jpg,http://REDACTED.edu/REDACTED/MDPictures/DRINK.jpg,Drinking,juice,none,10.594,VERB,OBJECT
1.35E+12,g2b92625ch132,5,10,DROP,Maria drops the newspaper.,2_5,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/DROP_2_5.jpg,http://REDACTED.edu/REDACTED/MDPictures/DROP.jpg,Falling,newspaper,none,8.188,VERB,OBJECT
1.35E+12,g2b92625ch132,1,2,EAT,Alexa eats the orange.,4_3,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/EAT_4_3.jpg,http://REDACTED.edu/REDACTED/MDPictures/EAT.jpg,Eating,orange,none,14.25,OTHER,OBJECT
1.35E+12,g2b92625ch132,7,3,FEED,John feeds the dog.,1_6,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/FEED_1_6.jpg,http://REDACTED.edu/REDACTED/MDPictures/FEED.jpg,Dog,feeding,none,7.812,OBJECT,VERB
1.35E+12,g2b92625ch132,6,12,HOLD,Amy holds the spoon.,6_1,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/HOLD_6_1.jpg,http://REDACTED.edu/REDACTED/MDPictures/HOLD.jpg,Spoon,holding,none,9.672,OBJECT,VERB
1.35E+12,g2b92625ch132,3,11,KICK,Emily kicks the tire.,5_2,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/KICK_5_2.jpg,http://REDACTED.edu/REDACTED/MDPictures/KICK.jpg,Tire,kicking,none,8.313,OBJECT,VERB
1.35E+12,g2b92625ch132,2,7,POUR,Ron pours the milk.,3_4,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/POUR_3_4.jpg,http://REDACTED.edu/REDACTED/MDPictures/POUR.jpg,Milk,falling,none,10.484,OBJECT,VERB
1.35E+12,g2b92625ch132,4,4,READ,Sam reads the book.,2_5,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/READ_2_5.jpg,http://REDACTED.edu/REDACTED/MDPictures/READ.jpg,Book,reading,none,7.796,OBJECT,VERB
1.35E+12,g2b92625ch132,0,5,ROLL,Zack rolls the ball.,3_4,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/ROLL_3_4.jpg,http://REDACTED.edu/REDACTED/MDPictures/ROLL.jpg,Rolling,ball,none,14.406,VERB,OBJECT
1.35E+12,g2b92625ch132,8,8,THROW,Sue throws the bananas.,1_6,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/THROW_1_6.jpg,http://REDACTED.edu/REDACTED/MDPictures/THROW.jpg,Banana,throwing,none,9.718,OBJECT,VERB
1.35E+12,g2b92625ch132,10,9,TOUCH,Mike touches the kitten.,6_1,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/TOUCH_6_1.jpg,http://REDACTED.edu/REDACTED/MDPictures/TOUCH.jpg,Touching,kitten,none,7.359,VERB,OBJECT
1.35E+12,g2b92625ch132,9,6,WASH,Jenn washes the bowl.,4_3,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/WASH_4_3.jpg,http://REDACTED.edu/REDACTED/MDPictures/WASH.jpg,Washing,bowl,none,8.781,VERB,OBJECT
1.35E+12,g2c1b2250fc59,0,1,DRINK,George drinks the juice.,5_2,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/DRINK_5_2.jpg,http://REDACTED.edu/REDACTED/MDPictures/DRINK.jpg,people,standing,none,28.938,OTHER,OTHER
1.35E+12,g303eb302f42,5,1,DRINK,George drinks the juice.,2_5,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/DRINK_2_5.jpg,http://REDACTED.edu/REDACTED/MDPictures/DRINK.jpg,george,juice,none,5.776,AGENT,OBJECT
1.35E+12,g303eb302f42,3,10,DROP,Maria drops the newspaper.,4_3,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/DROP_4_3.jpg,http://REDACTED.edu/REDACTED/MDPictures/DROP.jpg,drops,newspaper,none,5.364,VERB,OBJECT
1.35E+12,g303eb302f42,7,2,EAT,Alexa eats the orange.,3_4,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/EAT_3_4.jpg,http://REDACTED.edu/REDACTED/MDPictures/EAT.jpg,alexa,orange,none,6.461,AGENT,OBJECT
1.35E+12,g303eb302f42,4,3,FEED,John feeds the dog.,1_6,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/FEED_1_6.jpg,http://REDACTED.edu/REDACTED/MDPictures/FEED.jpg,feed,dog,none,3.794,VERB,OBJECT
1.35E+12,g303eb302f42,2,12,HOLD,Amy holds the spoon.,5_2,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/HOLD_5_2.jpg,http://REDACTED.edu/REDACTED/MDPictures/HOLD.jpg,spoon,amy,none,4.866,OBJECT,AGENT
1.35E+12,g303eb302f42,8,11,KICK,Emily kicks the tire.,5_2,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/KICK_5_2.jpg,http://REDACTED.edu/REDACTED/MDPictures/KICK.jpg,emily,kicks,none,4.594,AGENT,VERB
1.35E+12,g303eb302f42,1,7,POUR,Ron pours the milk.,3_4,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/POUR_3_4.jpg,http://REDACTED.edu/REDACTED/MDPictures/POUR.jpg,ron,milk,none,6.001,AGENT,OBJECT
1.35E+12,g303eb302f42,11,4,READ,Sam reads the book.,6_1,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/READ_6_1.jpg,http://REDACTED.edu/REDACTED/MDPictures/READ.jpg,sam,book,none,4.122,AGENT,OBJECT
1.35E+12,g303eb302f42,6,5,ROLL,Zack rolls the ball.,6_1,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/ROLL_6_1.jpg,http://REDACTED.edu/REDACTED/MDPictures/ROLL.jpg,zack,rolls,none,4.577,AGENT,VERB
1.35E+12,g303eb302f42,0,8,THROW,Sue throws the bananas.,2_5,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/THROW_2_5.jpg,http://REDACTED.edu/REDACTED/MDPictures/THROW.jpg,sue,banana,none,8.98,AGENT,OBJECT
1.35E+12,g303eb302f42,10,9,TOUCH,Mike touches the kitten.,4_3,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/TOUCH_4_3.jpg,http://REDACTED.edu/REDACTED/MDPictures/TOUCH.jpg,mike,kitten,none,5.677,AGENT,OBJECT
1.35E+12,g303eb302f42,9,6,WASH,Jenn washes the bowl.,1_6,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/WASH_1_6.jpg,http://REDACTED.edu/REDACTED/MDPictures/WASH.jpg,washes,bowl,none,7.027,VERB,OBJECT
1.35E+12,g31c9a40b4b135,10,1,DRINK,George drinks the juice.,2_5,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/DRINK_2_5.jpg,http://REDACTED.edu/REDACTED/MDPictures/DRINK.jpg,george,drinks,none,7.705,AGENT,VERB
1.35E+12,g31c9a40b4b135,11,10,DROP,Maria drops the newspaper.,3_4,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/DROP_3_4.jpg,http://REDACTED.edu/REDACTED/MDPictures/DROP.jpg,maria,drops,none,7.993,AGENT,VERB
1.35E+12,g31c9a40b4b135,0,2,EAT,Alexa eats the orange.,6_1,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/EAT_6_1.jpg,http://REDACTED.edu/REDACTED/MDPictures/EAT.jpg,alexa,eats,none,16.436,AGENT,VERB
1.35E+12,g31c9a40b4b135,1,3,FEED,John feeds the dog.,6_1,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/FEED_6_1.jpg,http://REDACTED.edu/REDACTED/MDPictures/FEED.jpg,john,feeds,none,6.616,AGENT,VERB
1.35E+12,g31c9a40b4b135,2,12,HOLD,Amy holds the spoon.,5_2,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/HOLD_5_2.jpg,http://REDACTED.edu/REDACTED/MDPictures/HOLD.jpg,amy,holds,none,6.383,AGENT,VERB
1.35E+12,g31c9a40b4b135,9,11,KICK,Emily kicks the tire.,4_3,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/KICK_4_3.jpg,http://REDACTED.edu/REDACTED/MDPictures/KICK.jpg,emily,kicks,none,6.248,AGENT,VERB
1.35E+12,g31c9a40b4b135,5,7,POUR,Ron pours the milk.,5_2,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/POUR_5_2.jpg,http://REDACTED.edu/REDACTED/MDPictures/POUR.jpg,ron,pours,none,6.296,AGENT,VERB
1.35E+12,g31c9a40b4b135,3,4,READ,Sam reads the book.,4_3,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/READ_4_3.jpg,http://REDACTED.edu/REDACTED/MDPictures/READ.jpg,sam,reads,none,6.226,AGENT,VERB
1.35E+12,g31c9a40b4b135,6,5,ROLL,Zack rolls the ball.,1_6,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/ROLL_1_6.jpg,http://REDACTED.edu/REDACTED/MDPictures/ROLL.jpg,rolls,ball,none,6.059,VERB,OBJECT
1.35E+12,g31c9a40b4b135,8,8,THROW,Sue throws the bananas.,1_6,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/THROW_1_6.jpg,http://REDACTED.edu/REDACTED/MDPictures/THROW.jpg,throws,bananas,none,7.7,VERB,OBJECT
1.35E+12,g31c9a40b4b135,4,9,TOUCH,Mike touches the kitten.,3_4,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/TOUCH_3_4.jpg,http://REDACTED.edu/REDACTED/MDPictures/TOUCH.jpg,mike,touches,none,7.56,AGENT,VERB
1.35E+12,g31c9a40b4b135,7,6,WASH,Jenn washes the bowl.,2_5,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/WASH_2_5.jpg,http://REDACTED.edu/REDACTED/MDPictures/WASH.jpg,jenn,washes,none,6.695,AGENT,VERB
1.35E+12,g35b7a02b6c127,11,1,DRINK,George drinks the juice.,3_4,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/DRINK_3_4.jpg,http://REDACTED.edu/REDACTED/MDPictures/DRINK.jpg,george,juice,none,9.195,AGENT,OBJECT
1.35E+12,g35b7a02b6c127,0,10,DROP,Maria drops the newspaper.,6_1,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/DROP_6_1.jpg,http://REDACTED.edu/REDACTED/MDPictures/DROP.jpg,newspaper,dropped,none,18.803,OBJECT,VERB
1.35E+12,g35b7a02b6c127,4,2,EAT,Alexa eats the orange.,4_3,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/EAT_4_3.jpg,http://REDACTED.edu/REDACTED/MDPictures/EAT.jpg,alexa,orange,none,55.542,AGENT,OBJECT
1.35E+12,g35b7a02b6c127,2,3,FEED,John feeds the dog.,3_4,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/FEED_3_4.jpg,http://REDACTED.edu/REDACTED/MDPictures/FEED.jpg,watching,animals,none,21.893,OTHER,OTHER
1.35E+12,g35b7a02b6c127,3,12,HOLD,Amy holds the spoon.,6_1,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/HOLD_6_1.jpg,http://REDACTED.edu/REDACTED/MDPictures/HOLD.jpg,people,spoon,none,12.555,OTHER,OBJECT
1.35E+12,g35b7a02b6c127,5,11,KICK,Emily kicks the tire.,4_3,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/KICK_4_3.jpg,http://REDACTED.edu/REDACTED/MDPictures/KICK.jpg,tire,kicked,none,8.794,OBJECT,VERB
1.35E+12,g35b7a02b6c127,9,7,POUR,Ron pours the milk.,1_6,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/POUR_1_6.jpg,http://REDACTED.edu/REDACTED/MDPictures/POUR.jpg,ron,milk,none,8.644,AGENT,OBJECT
1.35E+12,g35b7a02b6c127,6,4,READ,Sam reads the book.,2_5,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/READ_2_5.jpg,http://REDACTED.edu/REDACTED/MDPictures/READ.jpg,sam,book,none,9.101,AGENT,OBJECT
1.35E+12,g35b7a02b6c127,8,5,ROLL,Zack rolls the ball.,2_5,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/ROLL_2_5.jpg,http://REDACTED.edu/REDACTED/MDPictures/ROLL.jpg,zack,ball,none,12.219,AGENT,OBJECT
1.35E+12,g35b7a02b6c127,10,8,THROW,Sue throws the bananas.,5_2,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/THROW_5_2.jpg,http://REDACTED.edu/REDACTED/MDPictures/THROW.jpg,throws,banana,none,11.062,VERB,OBJECT
1.35E+12,g35b7a02b6c127,1,9,TOUCH,Mike touches the kitten.,1_6,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/TOUCH_1_6.jpg,http://REDACTED.edu/REDACTED/MDPictures/TOUCH.jpg,animals,present,none,14.481,OTHER,OTHER
1.35E+12,g35b7a02b6c127,7,6,WASH,Jenn washes the bowl.,5_2,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/WASH_5_2.jpg,http://REDACTED.edu/REDACTED/MDPictures/WASH.jpg,bowl,washed,none,25.967,OBJECT,VERB
1.35E+12,g38b708094f46,5,1,DRINK,George drinks the juice.,6_1,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/DRINK_6_1.jpg,http://REDACTED.edu/REDACTED/MDPictures/DRINK.jpg,drinks,juice,none,5.212,VERB,OBJECT
1.35E+12,g38b708094f46,7,10,DROP,Maria drops the newspaper.,6_1,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/DROP_6_1.jpg,http://REDACTED.edu/REDACTED/MDPictures/DROP.jpg,drops,newspaper,none,6.383,VERB,OBJECT
1.35E+12,g38b708094f46,1,2,EAT,Alexa eats the orange.,2_5,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/EAT_2_5.jpg,http://REDACTED.edu/REDACTED/MDPictures/EAT.jpg,eats,orange,none,7.127,VERB,OBJECT
1.35E+12,g38b708094f46,9,3,FEED,John feeds the dog.,1_6,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/FEED_1_6.jpg,http://REDACTED.edu/REDACTED/MDPictures/FEED.jpg,feeds,dog,none,6.586,VERB,OBJECT
1.35E+12,g38b708094f46,2,12,HOLD,Amy holds the spoon.,3_4,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/HOLD_3_4.jpg,http://REDACTED.edu/REDACTED/MDPictures/HOLD.jpg,holds,phone,none,7.541,VERB,OTHER
1.35E+12,g38b708094f46,0,11,KICK,Emily kicks the tire.,1_6,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/KICK_1_6.jpg,http://REDACTED.edu/REDACTED/MDPictures/KICK.jpg,kicks,tire,none,12.294,VERB,OBJECT
1.35E+12,g38b708094f46,3,7,POUR,Ron pours the milk.,3_4,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/POUR_3_4.jpg,http://REDACTED.edu/REDACTED/MDPictures/POUR.jpg,pours,milk,none,7.427,VERB,OBJECT
1.35E+12,g38b708094f46,10,4,READ,Sam reads the book.,5_2,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/READ_5_2.jpg,http://REDACTED.edu/REDACTED/MDPictures/READ.jpg,reads,book,none,5.248,VERB,OBJECT
1.35E+12,g38b708094f46,11,5,ROLL,Zack rolls the ball.,2_5,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/ROLL_2_5.jpg,http://REDACTED.edu/REDACTED/MDPictures/ROLL.jpg,rolls,ball,none,5.368,VERB,OBJECT
1.35E+12,g38b708094f46,8,8,THROW,Sue throws the bananas.,5_2,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/THROW_5_2.jpg,http://REDACTED.edu/REDACTED/MDPictures/THROW.jpg,throws,bananas,none,7.508,VERB,OBJECT
1.35E+12,g38b708094f46,4,9,TOUCH,Mike touches the kitten.,4_3,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/TOUCH_4_3.jpg,http://REDACTED.edu/REDACTED/MDPictures/TOUCH.jpg,touches,kitten,none,9.725,VERB,OBJECT
1.35E+12,g38b708094f46,6,6,WASH,Jenn washes the bowl.,4_3,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/WASH_4_3.jpg,http://REDACTED.edu/REDACTED/MDPictures/WASH.jpg,washes,bowl,none,9.593,VERB,OBJECT
1.35E+12,g3b8dcf173h138,1,1,DRINK,George drinks the juice.,6_1,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/DRINK_6_1.jpg,http://REDACTED.edu/REDACTED/MDPictures/DRINK.jpg,George,drinks,none,12.953,AGENT,VERB
1.35E+12,g3b8dcf173h138,9,10,DROP,Maria drops the newspaper.,3_4,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/DROP_3_4.jpg,http://REDACTED.edu/REDACTED/MDPictures/DROP.jpg,Maria,drops,none,14.594,AGENT,VERB
1.35E+12,g3b8dcf173h138,8,2,EAT,Alexa eats the orange.,2_5,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/EAT_2_5.jpg,http://REDACTED.edu/REDACTED/MDPictures/EAT.jpg,Alexa,orange,none,16.203,AGENT,OBJECT
1.35E+12,g3b8dcf173h138,10,3,FEED,John feeds the dog.,4_3,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/FEED_4_3.jpg,http://REDACTED.edu/REDACTED/MDPictures/FEED.jpg,feeds,dog,none,11.953,VERB,OBJECT
